Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1066","Rv0956","VBIMycTub87468_1066","PATRIC.83332.12.NC_000962.CDS.1067633.1068208.fwd","PATRIC","CDS",1067633,1068208,576,"+","FIG00000253","PLF_1763_00000870","PGF_00033968","NP_215471.1",191,"purN","Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2)","GO:0004644|phosphoribosylglycinamide formyltransferase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1067","Rv0957","VBIMycTub87468_1067","PATRIC.83332.12.NC_000962.CDS.1068205.1069776.fwd","PATRIC","CDS",1068205,1069776,1572,"+","FIG00000275","PLF_1763_00000299","PGF_00013509","NP_215472.1",523,"purH","IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)","GO:0003937|IMP cyclohydrolase activity;GO:0004643|phosphoribosylaminoimidazolecarboxamide formyltransferase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1068","Rv0958","VBIMycTub87468_1068","PATRIC.83332.12.NC_000962.CDS.1069880.1071262.fwd","PATRIC","CDS",1069880,1071262,1383,"+","FIG00019368","PLF_1763_00001683","PGF_00018577","NP_215473.1",460,,"Magnesium chelatase, subunit ChlI (EC 6.6.1.1)",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1069","Rv0959","VBIMycTub87468_1069","PATRIC.83332.12.NC_000962.CDS.1071255.1073273.fwd","PATRIC","CDS",1071255,1073273,2019,"+","FIG00019045","PLF_1763_00001565","PGF_00002584","NP_215474.1",672,,"FIG019045: long form Mg-chelase associated protein with vWA domain",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1070",,"VBIMycTub87468_1070","PATRIC.83332.12.NC_000962.CDS.1073327.1073548.fwd","PATRIC","CDS",1073327,1073548,222,"+","FIG00037033","PLF_1763_00003369","PGF_02412450",,73,,"antitoxin VapB9 @ Antitoxin 1",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1071","Rv0960","VBIMycTub87468_1071","PATRIC.83332.12.NC_000962.CDS.1073545.1073928.fwd","PATRIC","CDS",1073545,1073928,384,"+","FIG00033999","PLF_1763_00003856","PGF_00179109","NP_215475.1",127,,"toxin VapC9 @ Toxin 1, PIN domain",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1072","Rv0961","VBIMycTub87468_1072","PATRIC.83332.12.NC_000962.CDS.1074080.1074421.fwd","PATRIC","CDS",1074080,1074421,342,"+","FIG01315135","PLF_1763_00003386","PGF_02412461","NP_215476.1",113,,"Integral membrane protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1073","Rv0962c","VBIMycTub87468_1073","PATRIC.83332.12.NC_000962.CDS.1074440.1075114.rev","PATRIC","CDS",1074440,1075114,675,"-","FIG00947911","PLF_1763_00002571","PGF_00168159","NP_215477.1",224,"lprP","Lipoprotein LprP",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1074",,"VBIMycTub87468_1074","PATRIC.83332.12.NC_000962.CDS.1075111.1075251.rev","PATRIC","CDS",1075111,1075251,141,"-","FIG00822502","PLF_1763_00003640","PGF_08225224",,46,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1075","Rv0963c","VBIMycTub87468_1075","PATRIC.83332.12.NC_000962.CDS.1075297.1076097.rev","PATRIC","CDS",1075297,1076097,801,"-","FIG01353358","PLF_1763_00002303","PGF_08225224","NP_215478.1",266,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1076","Rv0964c","VBIMycTub87468_1076","PATRIC.83332.12.NC_000962.CDS.1076196.1076678.rev","PATRIC","CDS",1076196,1076678,483,"-","FIG00821695","PLF_1763_00004102","PGF_08225224","NP_215479.1",160,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.112","Rv0098","VBIMycTub87468_0112","PATRIC.83332.12.NC_000962.CDS.107633.108151.fwd","PATRIC","CDS",107633,108151,519,"+","FIG00822554","PLF_1763_00002175","PGF_01691792","NP_214612.1",172,,"hypothetical protein Rv0098",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1077","Rv0965c","VBIMycTub87468_1077","PATRIC.83332.12.NC_000962.CDS.1076778.1077137.rev","PATRIC","CDS",1076778,1077137,360,"-","FIG00820455","PLF_1763_00003012","PGF_08225224","NP_215480.1",119,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1078","Rv0966c","VBIMycTub87468_1078","PATRIC.83332.12.NC_000962.CDS.1077233.1077835.rev","PATRIC","CDS",1077233,1077835,603,"-","FIG00821091","PLF_1763_00000117","PGF_02400432","NP_215481.2",200,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1079","Rv0967","VBIMycTub87468_1079","PATRIC.83332.12.NC_000962.CDS.1077975.1078334.fwd","PATRIC","CDS",1077975,1078334,360,"+","FIG00821817","PLF_1763_00002926","PGF_00047642","NP_215482.1",119,,"Repressor CsoR of the copZA operon",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1080","Rv0968","VBIMycTub87468_1080","PATRIC.83332.12.NC_000962.CDS.1078391.1078687.fwd","PATRIC","CDS",1078391,1078687,297,"+","FIG00822348","PLF_1763_00003587","PGF_08225224","NP_215483.1",98,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1081","Rv0969","VBIMycTub87468_1081","PATRIC.83332.12.NC_000962.CDS.1078677.1081055.fwd","PATRIC","CDS",1078677,1081055,2379,"+","FIG01307133","PLF_1763_00026381","PGF_07109475","NP_215484.1",792,"ctpV","Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)","GO:0008551|cadmium-exporting ATPase activity;GO:0016463|zinc-exporting ATPase activity;GO:0004008|copper-exporting ATPase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1082","Rv0970","VBIMycTub87468_1082","PATRIC.83332.12.NC_000962.CDS.1081052.1081684.fwd","PATRIC","CDS",1081052,1081684,633,"+","FIG00829633","PLF_1763_00003203","PGF_05831361","NP_215485.1",210,,"Integral membrane protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1083","Rv0971c","VBIMycTub87468_1083","PATRIC.83332.12.NC_000962.CDS.1081775.1082584.rev","PATRIC","CDS",1081775,1082584,810,"-","FIG00138403","PLF_1763_00001294","PGF_02944868","NP_215486.1",269,"echA7","Isohexenylglutaconyl-CoA hydratase (EC 4.2.1.57)","GO:0050005|isohexenylglutaconyl-CoA hydratase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.113","Rv0099","VBIMycTub87468_0113","PATRIC.83332.12.NC_000962.CDS.108180.109778.fwd","PATRIC","CDS",108180,109778,1599,"+","FIG00018699","PLF_1763_00001977","PGF_02406099","NP_214613.1",532,"fadD10","Polyketide synthase modules and related proteins @ Long-chain fatty-acid-CoA ligase (EC 6.2.1.3), Mycobacterial subgroup FadD10","GO:0004467|long-chain fatty acid-CoA ligase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1084","Rv0972c","VBIMycTub87468_1084","PATRIC.83332.12.NC_000962.CDS.1082584.1083750.rev","PATRIC","CDS",1082584,1083750,1167,"-","FIG00009849","PLF_1763_00001669","PGF_03617831","NP_215487.1",388,"fadE12","Acyl-CoA dehydrogenase (EC 1.3.8.-), Mycobacterial subgroup FadE12 in terpen utilization operon",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1085","Rv0973c","VBIMycTub87468_1085","PATRIC.83332.12.NC_000962.CDS.1083747.1085750.rev","PATRIC","CDS",1083747,1085750,2004,"-","FIG00183535","PLF_1763_00000967","PGF_01726530","NP_215488.1",667,"accA2","Geranyl-CoA carboxylase biotin-containing subunit (EC 6.4.1.5)","GO:0047925|geranoyl-CoA carboxylase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1086","Rv0974c","VBIMycTub87468_1086","PATRIC.83332.12.NC_000962.CDS.1085756.1087351.rev","PATRIC","CDS",1085756,1087351,1596,"-","FIG00138249","PLF_1763_00000172","PGF_00007519","NP_215489.1",531,"accD2","Geranyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.5)","GO:0047925|geranoyl-CoA carboxylase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1087","Rv0975c","VBIMycTub87468_1087","PATRIC.83332.12.NC_000962.CDS.1087348.1088496.rev","PATRIC","CDS",1087348,1088496,1149,"-","FIG00138712","PLF_1763_00001032","PGF_02421384","NP_215490.1",382,"fadE13","Citronellyl-CoA dehydrogenase @ Acyl-CoA dehydrogenase (EC 1.3.8.-), Mycobacterial subgroup FadE13",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1088","Rv0976c","VBIMycTub87468_1088","PATRIC.83332.12.NC_000962.CDS.1088493.1090175.rev","PATRIC","CDS",1088493,1090175,1683,"-","FIG00839682","PLF_1763_00054249","PGF_00488498","NP_215491.1",560,,"Terpene utilization protein AtuA",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1089","Rv0977","VBIMycTub87468_1089","PATRIC.83332.12.NC_000962.CDS.1090373.1093144.fwd","PATRIC","CDS",1090373,1093144,2772,"+","FIG01274276","PLF_1763_00154739","PGF_03055009","YP_177773.1",923,"PE_PGRS16","PE_PGRS family protein => PE_PGRS16",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1090","Rv0978c","VBIMycTub87468_1090","PATRIC.83332.12.NC_000962.CDS.1093361.1094401.rev","PATRIC","CDS",1093361,1094401,1041,"-","FIG01326805","PLF_1763_00151612","PGF_02936770","YP_177774.1",346,"PE_PGRS17","PE_PGRS family protein => PE_PGRS17",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1091",,"VBIMycTub87468_1091","PATRIC.83332.12.NC_000962.CDS.1094630.1094743.fwd","PATRIC","CDS",1094630,1094743,114,"+","FIG01397772","PLF_1763_00003667","PGF_01049005",,37,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1092","Rv0979A","VBIMycTub87468_1092","PATRIC.83332.12.NC_000962.CDS.1094886.1095059.fwd","PATRIC","CDS",1094886,1095059,174,"+","FIG00006632","PLF_1763_00001342","PGF_04792416","YP_177635.1",57,"rpmF","LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-independent",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1093","Rv0980c","VBIMycTub87468_1093","PATRIC.83332.12.NC_000962.CDS.1095078.1096496.rev","PATRIC","CDS",1095078,1096496,1419,"-","FIG01326805","PLF_1763_00154728","PGF_03034227","YP_177775.1",472,"PE_PGRS18","PE_PGRS family protein => PE_PGRS18",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1094","Rv0981","VBIMycTub87468_1094","PATRIC.83332.12.NC_000962.CDS.1096822.1097508.fwd","PATRIC","CDS",1096822,1097508,687,"+","FIG01956054","PLF_1763_00001245","PGF_00023514","NP_215496.1",228,"mprA","Mycobacterial persistence response regulator MprA",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1095","Rv0982","VBIMycTub87468_1095","PATRIC.83332.12.NC_000962.CDS.1097580.1099022.fwd","PATRIC","CDS",1097580,1099022,1443,"+","FIG00000846","PLF_1763_00084786","PGF_02567701","NP_215497.1",480,"mprB","Two component system sensor histidine kinase MprB",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.114","Rv0100","VBIMycTub87468_0114","PATRIC.83332.12.NC_000962.CDS.109771.110019.fwd","PATRIC","CDS",109771,110019,249,"+","FIG01311984","PLF_1763_00002250","PGF_00403723","NP_214614.1",82,,"pp-binding family protein Rv0100",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1096","Rv0983","VBIMycTub87468_1096","PATRIC.83332.12.NC_000962.CDS.1099366.1100460.fwd","PATRIC","CDS",1099366,1100460,1095,"+","FIG00820933","PLF_1763_00005741","PGF_01380505","NP_215498.1",364,"pepD","Probable secreted or membrane serine protease Rv0983",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.9",,"VBIMycTub87468_0009","PATRIC.83332.12.NC_000962.CDS.10999.11121.fwd","PATRIC","CDS",10999,11121,123,"+","FIG00820624","PLF_1763_00003564","PGF_02412564",,40,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.115","Rv0101","VBIMycTub87468_0115","PATRIC.83332.12.NC_000962.CDS.110001.117539.fwd","PATRIC","CDS",110001,117539,7539,"+","FIG00018699","PLF_1763_00005861","PGF_00026271","NP_214615.1",2512,"nrp","Nonribosomal peptide synthetase in FadD10 cluster",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1097","Rv0984","VBIMycTub87468_1097","PATRIC.83332.12.NC_000962.CDS.1100460.1101005.fwd","PATRIC","CDS",1100460,1101005,546,"+","FIG00032229","PLF_1763_00007695","PGF_00022507","NP_215499.1",181,"moaB2","Molybdopterin adenylyltransferase (EC 2.7.7.75)","GO:0061598|molybdopterin adenylyltransferase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1098","Rv0985c","VBIMycTub87468_1098","PATRIC.83332.12.NC_000962.CDS.1101025.1101480.rev","PATRIC","CDS",1101025,1101480,456,"-","FIG00000518","PLF_1763_00001478","PGF_01171887","NP_215500.1",151,"mscL","Large-conductance mechanosensitive channel","GO:0005216|ion channel activity;GO:0006810|transport;GO:0016020|membrane"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1099",,"VBIMycTub87468_1099","PATRIC.83332.12.NC_000962.CDS.1101484.1101642.fwd","PATRIC","CDS",1101484,1101642,159,"+",,"PLF_1763_00040380","PGF_02413756",,52,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1100","Rv0986","VBIMycTub87468_1100","PATRIC.83332.12.NC_000962.CDS.1101803.1102549.fwd","PATRIC","CDS",1101803,1102549,747,"+","FIG00010870","PLF_1763_00002958","PGF_01001762","NP_215501.1",248,,"AttE component of AttEFGH ABC transport system",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1101","Rv0987","VBIMycTub87468_1101","PATRIC.83332.12.NC_000962.CDS.1102542.1105109.fwd","PATRIC","CDS",1102542,1105109,2568,"+","FIG00009918","PLF_1763_00001794","PGF_00068031","NP_215502.1",855,,"AttF component of AttEFGH ABC transport system / AttG component of AttEFGH ABC transport system",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1102","Rv0988","VBIMycTub87468_1102","PATRIC.83332.12.NC_000962.CDS.1105116.1106276.fwd","PATRIC","CDS",1105116,1106276,1161,"+","FIG00029303","PLF_1763_00002872","PGF_03862972","NP_215503.1",386,,"AttH component of AttEFGH ABC transport system",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1103","Rv0989c","VBIMycTub87468_1103","PATRIC.83332.12.NC_000962.CDS.1106405.1107382.rev","PATRIC","CDS",1106405,1107382,978,"-","FIG01306569","PLF_1763_00002791","PGF_00053513","NP_215504.1",325,"grcC2","Solanesyl diphosphate synthase (EC 2.5.1.11)",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1104","Rv0990c","VBIMycTub87468_1104","PATRIC.83332.12.NC_000962.CDS.1107443.1108099.rev","PATRIC","CDS",1107443,1108099,657,"-","FIG00821617","PLF_1763_00007267","PGF_05635917","NP_215505.1",218,,"Heat shock protein 22.5 (Hsp22.5)",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1105","Rv0991c","VBIMycTub87468_1105","PATRIC.83332.12.NC_000962.CDS.1108172.1108504.rev","PATRIC","CDS",1108172,1108504,333,"-","FIG00661702","PLF_1763_00003195","PGF_03113204","NP_215506.1",110,,"Putative regulatory protein, FmdB family",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1106","Rv0992c","VBIMycTub87468_1106","PATRIC.83332.12.NC_000962.CDS.1108578.1109303.rev","PATRIC","CDS",1108578,1109303,726,"-","FIG00000252","PLF_1763_00342508","PGF_04457297","NP_215507.1",241,,"5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)","GO:0030272|5-formyltetrahydrofolate cyclo-ligase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1107","Rv0993","VBIMycTub87468_1107","PATRIC.83332.12.NC_000962.CDS.1109272.1110192.fwd","PATRIC","CDS",1109272,1110192,921,"+","FIG00000108","PLF_1763_00000391","PGF_00064393","NP_215508.1",306,"galU","UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)","GO:0003983|UTP:glucose-1-phosphate uridylyltransferase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1108","Rv0994","VBIMycTub87468_1108","PATRIC.83332.12.NC_000962.CDS.1110278.1111549.fwd","PATRIC","CDS",1110278,1111549,1272,"+","FIG00018218","PLF_1763_00000314","PGF_09188652","YP_177776.1",423,"moeA1","Molybdopterin molybdenumtransferase (EC 2.10.1.1)","GO:0061599|molybdopterin molybdotransferase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1109","Rv0995","VBIMycTub87468_1109","PATRIC.83332.12.NC_000962.CDS.1111612.1112223.fwd","PATRIC","CDS",1111612,1112223,612,"+","FIG00000756","PLF_1763_00000845","PGF_01670799","NP_215510.1",203,"rimJ","Ribosomal-protein-S5p-alanine acetyltransferase (EC 2.3.1.128)","GO:0008999|ribosomal-protein-alanine N-acetyltransferase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1110","Rv0996","VBIMycTub87468_1110","PATRIC.83332.12.NC_000962.CDS.1112384.1113460.fwd","PATRIC","CDS",1112384,1113460,1077,"+","FIG00662132","PLF_1763_00001774","PGF_00003049","NP_215511.1",358,,"FIG037137: Putative conserved transmembrane protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1111",,"VBIMycTub87468_1111","PATRIC.83332.12.NC_000962.CDS.1114173.1114382.rev","PATRIC","CDS",1114173,1114382,210,"-","FIG00821496","PLF_1763_00003212","PGF_02411431",,69,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1112",,"VBIMycTub87468_1112","PATRIC.83332.12.NC_000962.CDS.1114386.1114778.rev","PATRIC","CDS",1114386,1114778,393,"-","FIG01346564","PLF_1763_00004049","PGF_00167661",,130,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1113","Rv0998","VBIMycTub87468_1113","PATRIC.83332.12.NC_000962.CDS.1114799.1115749.fwd","PATRIC","CDS",1114799,1115749,951,"+","FIG01328426","PLF_1763_00088453","PGF_00419909","NP_215513.1",316,,"Protein lysine acetyltransferase Pat (EC 2.3.1.-), Mycobacterial type","GO:0004147|dihydrolipoamide branched chain acyltransferase activity;GO:0004147|sterol O-acyltransferase activity;GO:0004147|N-acetyltransferase activity;GO:0004147|O-acyltransferase activity;GO:0004147|palmitoleoyl [acyl-carrier-protein]-dependent acyltransferase activity;GO:0004147|carnitine O-acyltransferase activity;GO:0004147|acetyltransferase activity;GO:0004147|C-acyltransferase activity;GO:0004147|palmitoyltransferase activity;GO:0004147|N-acyltransferase activity;GO:0004147|acylglycerol O-acyltransferase activity;GO:0004147|serine O-acyltransferase activity;GO:0004147|O-acetyltransferase activity;GO:0004147|O-octanoyltransferase activity;GO:0004147|octanoyltransferase activity;GO:0004147|O-palmitoyltransferase activity;GO:0004147|S-acyltransferase activity;GO:0004147|S-acetyltransferase activity;GO:0004147|S-malonyltransferase activity;GO:0004147|malonyltransferase activity;GO:0004147|C-palmitoyltransferase activity;GO:0004147|succinyltransferase activity;GO:0004147|N-succinyltransferase activity;GO:0004147|O-succinyltransferase activity;GO:0004147|S-succinyltransferase activity;GO:0004147|sinapoyltransferase activity;GO:0004147|O-sinapoyltransferase activity;GO:0004147|peptidyl-lysine N6-myristoyltransferase activity;GO:0004147|peptidyl-lysine N6-palmitoyltransferase activity;GO:0004147|benzoyl acetate-CoA thiolase activity;GO:0004147|3-hydroxybutyryl-CoA thiolase activity;GO:0004147|3-ketopimelyl-CoA thiolase activity;GO:0004147|N-palmitoyltransferase activity;GO:0004147|myristoyltransferase activity;GO:0004147|acyl-CoA N-acyltransferase activity;GO:0004147|protein-cysteine S-myristoyltransferase activity;GO:0004147|protein-cysteine S-acyltransferase activity;GO:0004147|dihydrolipoamide S-acyltransferase activity;GO:0004147|glucosaminyl-phosphotidylinositol O-acyltransferase activity;GO:0004147|ergosterol O-acyltransferase activity;GO:0004147|lanosterol O-acyltransferase activity;GO:0004147|naphthyl-2-oxomethyl-succinyl-CoA succinyl transferase activity;GO:0004147|2,4,4-trimethyl-3-oxopentanoyl-CoA 2-C-propanoyl transferase activity;GO:0004147|2-methylhexanoyl-CoA C-acetyltransferase activity;GO:0004147|butyryl-CoA 2-C-propionyltransferase activity;GO:0004147|2,6-dimethyl-5-methylene-3-oxo-heptanoyl-CoA C-acetyltransferase activity;GO:0004147|L-2-aminoadipate N-acetyltransferase activity;GO:0004147|UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase activity;GO:0004147|keto acid formate lyase activity;GO:0004147|Ras palmitoyltransferase activity;GO:0004147|azetidine-2-carboxylic acid acetyltransferase activity;GO:0004147|peptidyl-lysine N-acetyltransferase activity, acting on acetyl phosphate as donor;GO:0004147|acetyl-CoA:L-lysine N6-acetyltransferase"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.1114","Rv0999","VBIMycTub87468_1114","PATRIC.83332.12.NC_000962.CDS.1115767.1116525.fwd","PATRIC","CDS",1115767,1116525,759,"+","FIG00820854","PLF_1763_00161907","PGF_08225224","NP_215514.1",252,,"hypothetical protein",
