Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
fig|83332.12.peg.1717,Protein,"DNA polymerase IV (EC 2.7.7.7)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1537,dinX,fig|83332.12.peg.3764,Protein,"DNA polymerase III alpha subunit (EC 2.7.7.7)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3370c,dnaE2,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|419947.8.peg.3892,Protein,"ESAT-6-like protein EsxU",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_3486,esxU,fig|419947.9.peg.3060,Protein,"ESAT-6-like protein EsxC",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100015932,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|419947.8.peg.482,Protein,"Heat shock protein 60 family chaperone GroEL",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_0445,groEL,fig|419947.8.peg.3858,Protein,"Heat shock protein 60 family co-chaperone GroES",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_3458,groES,PPI,"predicted interaction","predictive text mining,interologs mapping,phylogenetic profile","experimental,computational","","string","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.231,Protein,"FIG01121868: Possible membrane protein, Rv0204c",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0204c,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.3646,Protein,"Lactyl (2) diphospho-(5')guanosine:7,8-didemethyl-8-hydroxy-5-deazariboflavin 2-phospho-L-lactate transferase (EC 2.7.8.28)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3261,fbiA,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.8.peg.213,Protein,"O-methyltransferase",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_0195,,fig|419947.8.peg.1891,Protein,"23S rRNA (cytidine(1920)-2'-O)-methyltransferase (EC 2.1.1.226) @ 16S rRNA (cytidine(1409)-2'-O)-methyltransferase (EC 2.1.1.227)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_1703,tlyA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.2990,Protein,"Uncharacterized protein Q1 colocalized with Q",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2680,,fig|83332.12.peg.3122,Protein,"FIG00823567: hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2802c,,PPI,"genetic interaction","Tn-seq experiment","experimental","28334803","FLUTE","",
fig|83332.12.peg.4242,Protein,"Putative uncharacterized protein BCG_3873",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3811,,fig|83332.12.peg.55,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0049,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.1042,Protein,"Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0934,pstS1,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.1227,Protein,"Possible glycosyl hydrolase (EC 3.-.-.-)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1096,,fig|83332.12.peg.3270,Protein,"Phenolpthiocerol synthesis type-I polyketide synthase PpsD",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2934,ppsD,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.9.peg.60,Protein,"ESAT-6-like protein EsxN",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100000521,,fig|419947.9.peg.4522,Protein,"Rhodanese-related sulfurtransferase",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100023265,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.2501,Protein,"Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2243,fabD,fig|83332.12.peg.719,Protein,"Methoxy mycolic acid synthase MmaA2 (EC 2.1.1.79)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0644c,mmaA2,PPI,"association","experimental interaction detection","experimental","16213523","mtbbase","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.1494,Protein,"Possible amide hydrolase Rv1333",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1333,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.979,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0877,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.3583,Protein,"Methylated-DNA--protein-cysteine methyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3204,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.8.peg.4308,Protein,"Polyketide synthase modules and related proteins @ Long-chain fatty-acid-AMP ligase, Mycobacterial subgroup FadD23",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_3866,fadD23,fig|419947.9.peg.3339,Protein,"hypothetical protein",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100017328,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.3194,Protein,"RelB/StbD replicon stabilization protein (antitoxin to RelE/StbE)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2865,,fig|83332.12.peg.3195,Protein,"mRNA interferase RelE",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2866,,PPI,"association,predicted interaction","experimental interaction detection,phylogenetic profile,gene neighbourhood","experimental,computational","19114484,20498855","mtbbase,string","",
fig|419947.8.peg.488,Protein,"FIG005069: Hypothetical protein",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_0451,,fig|419947.8.peg.490,Protein,"FIG001571: Hypothetical protein",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_0453,,PPI,"predicted interaction","predictive text mining,phylogenetic profile,gene neighbourhood","experimental,computational","","string","",
fig|419947.8.peg.2702,Protein,"Polyketide synthetase MbtC @ Polyketide synthase",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_2405,mbtC,fig|419947.9.peg.2325,Protein,"Polyketide synthetase MbtD @ Polyketide synthase",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100012155,,PPI,"predicted interaction","predictive text mining,phylogenetic profile","experimental,computational","","string","",
fig|419947.8.peg.2960,Protein,"Phosphatidylinositol phosphate synthase @ Archaetidylinositol phosphate synthase (EC 2.7.8.39)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_2640,pgsA1,fig|419947.8.peg.3102,Protein,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_2772,pgsA3,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|419947.9.peg.3717,Protein,"ATP-dependent efflux pump essential for phthiocerol dimycocerosates translocation, integral membrane protein DrrB-like",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100019263,,fig|419947.9.peg.3718,Protein,"ATP-dependent efflux pump essential for phthiocerol dimycocerosates translocation, ATP-binding protein DrrA-like",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100019268,,PPI,"predicted interaction","predictive text mining,phylogenetic profile,gene neighbourhood","experimental,computational","","string","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.2279,Protein,"N-acetyl-D-glucosamine ABC transporter, permease protein 1",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2040c,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.1023,Protein,"High-affinity choline uptake protein BetT",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0917,betP,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.1762,Protein,"Probable phiRv1 phage protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1581c,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.2865,Protein,"Hypothetical protein Rv2558",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2558,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.8.peg.3628,Protein,"Cysteine synthesis adenylyltransferase/sulfurtransferase",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_3244,moeB1,fig|419947.8.peg.3756,Protein,"Molybdopterin synthase sulfur carrier subunit / Molybdopterin synthase catalytic subunit MoaE (EC 2.8.1.12)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_3365,moaX,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|419947.8.peg.2084,Protein,"Urease alpha subunit (EC 3.5.1.5)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_1861,ureC,fig|419947.9.peg.236,Protein,"Phosphoglucosamine mutase (EC 5.4.2.10)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100001428,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|419947.8.peg.195,Protein,"MCE-family protein MceB",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_0178,mce1B,fig|419947.9.peg.689,Protein,"Efflux pump transporter of major facilitator superfamily (MFS)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100003807,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.3151,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2826c,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.1007,Protein,"Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2) / Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0904c,accD3,fig|83332.12.peg.4230,Protein,"Propionyl-CoA carboxylase beta chain (EC 6.4.1.3)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3799c,accD4,PPI,"association,predicted interaction","experimental interaction detection,interologs mapping","experimental,computational","15632194","mtbbase,string","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.4153,Protein,"2,3-butanediol dehydrogenase, R-alcohol forming, (R)- and (S)-acetoin-specific (EC 1.1.1.4)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3726,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.4241,Protein,"Exported repetitive protein (Cell surface protein PirG)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3810,pirG,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.1746,Protein,"O-antigen acetylase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1565c,,fig|83332.12.peg.604,Protein,"Probable low-affinity inorganic phosphate transporter",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0545c,pitA,PPI,"genetic interaction","Tn-seq experiment","experimental","28334803","FLUTE","",
fig|83332.12.peg.1746,Protein,"O-antigen acetylase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1565c,,fig|83332.12.peg.202,Protein,"FIG00820195: MCE associated membrane protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0178,,PPI,"genetic interaction","Tn-seq experiment","experimental","28334803","FLUTE","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.3269,Protein,"Phenolpthiocerol synthesis type-I polyketide synthase PpsC",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2933,ppsC,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.1204,Protein,"Proline-rich antigen homolog",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1078,pra,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.8.peg.726,Protein,"LSU ribosomal protein L7/L12 (P1/P2)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_0663,rplL,fig|419947.9.peg.1024,Protein,"LSU ribosomal protein L10p (P0)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100005487,rplJ,PPI,"predicted interaction","predictive text mining,interologs mapping,phylogenetic profile","experimental,computational","","string","",
fig|419947.8.peg.3654,Protein,"5-Enolpyruvylshikimate-3-phosphate synthase (EC 2.5.1.19)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_3268,aroA,fig|419947.9.peg.988,Protein,"ATP phosphoribosyltransferase (EC 2.4.2.17) => HisGl",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100005307,hisG,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.2401,Protein,"Cell division protein FtsZ (EC 3.4.24.-)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2150c,ftsZ,fig|83332.12.peg.2755,Protein,"ATP-dependent Clp protease ATP-binding subunit ClpX",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2457c,clpX,PPI,"association,predicted interaction","experimental interaction detection,predictive text mining,interologs mapping","experimental,computational","20625433","mtbbase,string","",
fig|419947.8.peg.1839,Protein,"hypothetical protein Rv1645c",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_1656,,fig|419947.8.peg.2092,Protein,"Molybdenum ABC transporter permease protein ModB",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_1869,modB,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.2848,Protein,"Putative transmembrane protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2542,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.4366,Protein,"FIG007808: N-acetyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3916c,,fig|83332.12.peg.1806,Protein,"Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1622c,cydB,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.110,Protein,"PPE family protein, PPW subgroup => PPE1",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0096,PPE1,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.9.peg.2193,Protein,"Mn-dependent transcriptional regulator MntR",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100011493,,fig|419947.9.peg.2325,Protein,"Polyketide synthetase MbtD @ Polyketide synthase",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100012155,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.1286,Protein,"SAM-dependent methyltransferase",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1147,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.9.peg.195,Protein,"UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9)",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100001208,murD,fig|419947.9.peg.1239,Protein,"Outer membrane low permeability porin, OmpATb family",Bacteria,419947,419947.9,Mycobacterium tuberculosis H37Ra [WGS],MtubH3_010100006553,,PPI,"predicted interaction","predictive text mining,phylogenetic profile","experimental,computational","","string","",
fig|83332.12.peg.56,Protein,"Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0050,ponA1,fig|83332.12.peg.2232,Protein,"PEP phosphonomutase and related enzymes",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv1998c,,PPI,"genetic interaction","Tn-seq experiment","experimental","26438867","FLUTE","",
fig|83332.12.peg.339,Protein,"hypothetical protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0307c,,fig|83332.12.peg.4047,Protein,"Polyprenyl-phospho-N-acetylgalactosaminyl synthase PpgS",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3631,,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|83332.12.peg.4316,Protein,"FtsK/SpoIIIE family protein EccCb1, component of Type VII secretion system ESX-1",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3871,,fig|83332.12.peg.4324,Protein,"Proline and alanine rich protein EspK, component of Type VII secretion system ESX-1",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3879c,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|83332.12.peg.56,Protein,"Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv0050,ponA1,fig|83332.12.peg.2474,Protein,"Glutamate-ammonia-ligase adenylyltransferase (EC 2.7.7.42)",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2221c,glnE,PPI,"genetic interaction","Tn-seq experiment","experimental","26438867","FLUTE","",
fig|83332.12.peg.4012,Protein,"Phage endolysin",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv3594,,fig|83332.12.peg.2872,Protein,"ABC transporter, ATP-binding protein",Bacteria,83332,83332.12,Mycobacterium tuberculosis H37Rv,Rv2564,glnQ,PPI,"genetic interaction","Tn-seq experiment","experimental","","FLUTE","",
fig|419947.8.peg.2714,Protein,"Phosphoadenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.8)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_2416,cysH,fig|419947.8.peg.3557,Protein,"NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)",Bacteria,419947,419947.8,Mycobacterium tuberculosis H37Ra,MRA_3179,nuoB,PPI,"predicted interaction","predictive text mining","experimental","","string","",
