Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1342","AA076_06875",,"15926942","Staphylococcus aureus subsp. aureus N315",,"Peptide methionine sulfoxide reductase regulator MsrR",,,"19459977",100,100,100,"1e-188"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.2511","V070_02583",,,,,"tRNA(Ile)-lysidine synthetase (EC 6.3.4.19)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1886","AA076_09830",,,,,"Cell envelope stress response system LiaFSR, response regulator LiaR(VraR)",,"regulator modulating expression of antibiotic resistance genes","21899450;26020679 ",,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2040","SAOUHSC_02247","VBIStaAur99865_2040","G8V398","Staphylococcus aureus subsp. aureus 11819-97",,"KtrAB potassium uptake system, integral membrane component KtrB","the k(+) transporter (trk) family.","2.A.38.4.6",,100,100,99,"1e-244"
"BLASTP","Human Homolog","Human","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1210","AA076_06210",,"NP_003840.2","Homo sapiens",,"Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)",,"","",83,94,61,"0"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1569","AA076_08030",,"G4NXA5","Bacillus subtilis subsp. spizizenii TU-B-10","dnaK","Chaperone protein DnaK","the cation channel-forming heat shock protein-70 (hsp70) family.","1.A.33.1.4",,85,85,82,"1e-251"
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.786","SAOUHSC_00865","VBIStaAur99865_0786","156979255","Staphylococcus aureus subsp. aureus Mu3",,"Hypothetical NagD-like phosphatase",,,"15664928",100,100,100,"1e-145"
"BLASTP","Human Homolog","Human","Staphylococcus aureus C0673","fig|1413510.3.peg.911","V070_00912",,"NP_006003.1","Homo sapiens",,"ATP-dependent Clp protease proteolytic subunit ClpP (EC 3.4.21.92)",,"","",69,97,53,"0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1197","AA076_06140",,,,,"Ribonuclease III (EC 3.1.26.3)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Drug Target","DrugBank","Staphylococcus aureus C0673","fig|1413510.3.peg.2570","V070_02652",,"P0A006","Staphylococcus aureus",,"Arsenate reductase (EC 1.20.4.4) thioredoxin-coupled, LMWP family","5-Mercapto-2-Nitro-Benzoic Acid;Perchlorate Ion;S-Arsonocysteine","Drug target",,100,100,99,"9e-74"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1451","SA1346","VBIStaAur116463_1451",,,"bmfBB","Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2253","SAOUHSC_02498","VBIStaAur99865_2253",,,"rpsH","SSU ribosomal protein S8p (S15Ae)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLASTP","Human Homolog","Human","Staphylococcus aureus C0673","fig|1413510.3.peg.2166","V070_02224",,"NP_203526.1","Homo sapiens",,"SSU ribosomal protein S12p (S23e)",,"","",58,57,54,"5e-22"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1050","SA0982","VBIStaAur116463_1050","VFG001323","Staphylococcus aureus subsp. aureus MW2","srtB","NPQTN specific sortase B",,"Iron uptake;Heme uptake",,100,100,99,"1e-138"
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1658","AA076_08470",,"15927253","Staphylococcus aureus subsp. aureus N315 ",,"ATP-dependent Clp protease ATP-binding subunit ClpX",,,"9383163",100,100,100,"1e-237"
"BLASTP","Human Homolog","Human","Staphylococcus aureus C0673","fig|1413510.3.peg.1346","V070_01353",,"NP_001743.1","Homo sapiens",,"Catalase KatE (EC 1.11.1.6)",,"","",89,96,52,"0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1396","SA1297","VBIStaAur116463_1396",,,"aroA","3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Drug Target","TTD","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1699","SAOUHSC_01867","VBIStaAur99865_1699","TTDR00089",,,"D-alanine aminotransferase (EC 2.6.1.21)",,,,99,99,80,"1e-132"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2216","SA2047","VBIStaAur116463_2216",,,"rplC","LSU ribosomal protein L3p (L3e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.320","SAOUHSC_00350","VBIStaAur99865_0320",,,"rpsR","SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.950","AA076_04880",,,,,"Tryptophanyl-tRNA synthetase (EC 6.1.1.2)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1326","SA1232","VBIStaAur116463_1326",,,"lysA","Diaminopimelate decarboxylase (EC 4.1.1.20)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.648","SA0617","VBIStaAur116463_0648",,,"vraG","Bacitracin export permease protein BceB",,"efflux pump conferring antibiotic resistance","25118291",,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.946","SAOUHSC_01034","VBIStaAur99865_0946","G8V089","Staphylococcus aureus subsp. aureus 11819-97",,"KtrCD potassium uptake system, peripheral membrane component KtrC","the k(+) transporter (trk) family.","2.A.38.4.6",,100,100,100,"1e-120"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.624","AA076_03250",,,,,"Bacitracin export ATP-binding protein BceA",,"efflux pump conferring antibiotic resistance","25118291",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1216","SAOUHSC_01330","VBIStaAur99865_1216",,,,"GMP reductase (EC 1.7.1.7)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.889","AA076_04575",,,,,"Poly(glycerophosphate chain) D-alanine transfer protein DltD","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1069","SAOUHSC_01166","VBIStaAur99865_1069",,,"pyrB","Aspartate carbamoyltransferase (EC 2.1.3.2)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1379","SAOUHSC_01516","VBIStaAur99865_1379","D6UAC3","Staphylococcus aureus subsp. aureus ATCC 51811",,"Phage holin","the spp1 holin (spp1 holin) family.","1.E.31.1.2",,86,100,100,"1e-50"
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1394","AA076_07140",,"15926992","Staphylococcus aureus subsp. aureus N315 ",,"Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61)",,,"9383163",100,100,99,"1e-239"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.1106","V070_01111",,,,,"Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)",,"antibiotic target in susceptible species","18193820;10869170;8284673",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.461","SA0436","VBIStaAur116463_0461",,,"dnaX","DNA polymerase III subunits gamma and tau (EC 2.7.7.7)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.1918","V070_01948",,,,,"O-succinylbenzoate synthase (EC 4.2.1.113)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.139","SAOUHSC_00148","VBIStaAur99865_0139",,,"argJ","Glutamate N-acetyltransferase (EC 2.3.1.35) @ N-acetylglutamate synthase (EC 2.3.1.1)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.717","V070_00717",,,,,"Valyl-tRNA synthetase (EC 6.1.1.9)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.2485","V070_02557",,,,,"DNA polymerase III delta prime subunit (EC 2.7.7.7)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1380","AA076_07070",,,,,"Diaminopimelate decarboxylase (EC 4.1.1.20)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1419","AA076_07275",,"Q7A5M0","Staphylococcus aureus (strain N315)",,"MFS-type transporter quinolone resistance protein NorB/NorC","the major facilitator superfamily (mfs).","2.A.1.3.23","11418146",100,100,99,"1e-258"
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1114","SA1036","VBIStaAur116463_1114","P41972","Staphylococcus aureus","ileS","Isoleucyl-tRNA synthetase (EC 6.1.1.5)","Mupirocin","Drug target",,100,100,99,"0.0"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.619","SA0588","VBIStaAur116463_0619","G0LRW8","Staphylococcus aureus subsp. aureus LGA251",,"Manganese ABC transporter, inner membrane permease protein SitD","the atp-binding cassette (abc) superfamily.","3.A.1.15.15",,100,100,99,"1e-149"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1989","AA076_10350",,,,,"Acetolactate synthase small subunit (EC 2.2.1.6)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.241","SAOUHSC_00262","VBIStaAur99865_0241","VFG002409","Staphylococcus aureus subsp. aureus MW2",,"FtsK/SpoIIIE family protein, putative EssC/YukB component of Type VII secretion system",,"Secretion system;Type VII secretion system",,100,100,99,"0.0"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2252","SAOUHSC_02496","VBIStaAur99865_2252",,,"rplF","LSU ribosomal protein L6p (L9e)",,"antibiotic target in susceptible species","19289529;17923494",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.524","SA0498","VBIStaAur116463_0524",,,"rplL","LSU ribosomal protein L7p/L12p (P1/P2)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.621","SAOUHSC_00691","VBIStaAur99865_0621",,,,"Undecaprenyl-diphosphatase (EC 3.6.1.27)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2072","SAOUHSC_02282","VBIStaAur99865_2072",,,,"Acetolactate synthase large subunit (EC 2.2.1.6)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.515","AA076_02705",,"VFG001280","Staphylococcus aureus subsp. aureus MW2",,"Adhesin of unknown specificity SdrD",,"Adherence;MSCRAMMs",,83,82,98,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.2019","V070_02074",,,,,"UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2142","SAOUHSC_02365","VBIStaAur99865_2142",,,,"UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)",,"antibiotic target in susceptible species","8994972",,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2649","AA076_13780",,"VFG004773","Staphylococcus aureus subsp. aureus MW2",,"Triacylglycerol lipase (EC 3.1.1.3)",,,,100,100,100,"0.0"
"BLAT","Drug Target","TTD","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1354","AA076_06935",,"TTDR00306",,,"tRNA-dependent lipid II-Gly glycyltransferase (EC 2.3.2.17) @ tRNA-dependent lipid II-GlyGly glycyltransferase (EC 2.3.2.17) @ FemA, factor essential for methicillin resistance",,,,50,100,100,"1e-254"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1409","AA076_07220",,,,,"Dihydrofolate reductase (EC 1.5.1.3)",,"antibiotic target in susceptible species","20169085;25288078",,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2134","AA076_11155",,"P11162","Staphylococcus aureus",,"PTS system, lactose-specific IIB component (EC 2.7.1.207) / PTS system, lactose-specific IIC component","'the pts lactose-n,n'-diacetylchitobiose-_-glucoside (lac) family.'","4.A.3.1.1","1881873;2824493;4096897;7138836;7306504",100,100,99,"0.0"
"BLAT","Drug Target","TTD","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.494","AA076_02605",,"TTDS00226",,,"DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)",,,,100,100,100,"0.0"
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.459","AA076_02350",,"151220683","Staphylococcus aureus subsp. aureus str. Newman",,"tRNA(Ile)-lysidine synthetase (EC 6.3.4.19)",,,"15664928",100,100,100,"1e-258"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.371","SA0354","VBIStaAur116463_0371",,,"rpsR","SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1048","SA0980","VBIStaAur116463_1048","Q7A652","Staphylococcus aureus (strain N315)","isdE","Heme transporter IsdDEF, lipoprotein IsdE","the atp-binding cassette (abc) superfamily.","3.A.1.14.17","11418146;15774886;17666394",84,100,100,"1e-143"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2195","AA076_11465",,,,,"SSU ribosomal protein S10p (S20e)",,"antibiotic target in susceptible species","26124155",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1507","SAOUHSC_01657","VBIStaAur99865_1507",,,,"Zinc ABC transporter, ATP-binding protein ZnuC","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1082","AA076_05555",,,,"coaD","Phosphopantetheine adenylyltransferase (EC 2.7.7.3)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.599","AA076_03120",,,,,"N-acetylmannosaminyltransferase (EC 2.4.1.187)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1123","AA076_05770",,"P09616","Staphylococcus aureus",,"Cytolytic pore-forming protein => Alpha-hemolysin","the _-hemolysin channel-forming toxin (_hl) family.","1.C.3.1.1","1400487;1587866;6500704;7559447;8168947;8188346;8943190",100,100,99,"1e-188"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.520","V070_00519",,,,,"DNA-binding protein HBsu","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.763","SA0723","VBIStaAur116463_0763","16804506","Listeria monocytogenes EGD-e ","clpP","ATP-dependent Clp protease proteolytic subunit ClpP (EC 3.4.21.92)",,,"10760131",94,95,80,"4e-82"
"BLAT","Drug Target","TTD","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.964","AA076_04950",,"TTDI02067",,,"Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)",,,,100,100,99,"1e-140"
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2661","SA2459","VBIStaAur116463_2661","VFG001285","Staphylococcus aureus subsp. aureus MW2","icaA","Polysaccharide intercellular adhesin (PIA) biosynthesis N-glycosyltransferase IcaA (EC 2.4.-.-)",,"Adherence;Biofilm formation",,89,99,99,"1e-216"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.791","SAOUHSC_00871","VBIStaAur99865_0791",,,,"D-alanine--poly(phosphoribitol) ligase ACP subunit (EC 6.1.1.13)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.286","SA0271","VBIStaAur116463_0286","VFG002405","Staphylococcus aureus subsp. aureus MW2",,"6 kDa early secretory antigenic target ESAT-6 (EsxA)",,"Secretion system;Type VII secretion system",,100,100,100,"1e-47"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.300","AA076_01515",,"Q2G140","Staphylococcus aureus (strain NCTC 8325)",,"Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps","the multidrug/oligosaccharidyl-lipid/polysaccharide (mop) flippase superfamily.","2.A.66.1.13","12368457;15855507;16569840",100,100,100,"1e-251"
